source,dataset,strategy,prune_layers,prune_ratio,metric_name,metric_value,run_dir
non_position_id_archive,pope,attn_score,[3],[0.2],macro_f1,0.8575309448911114,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l3_r0p2__20260326_041624_868683
non_position_id_archive,pope,attn_score,[3],[0.3],macro_f1,0.856293017419561,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l3_r0p3__20260326_042056_624835
non_position_id_archive,pope,attn_score,[3],[0.4],macro_f1,0.8548348290596173,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l3_r0p4__20260326_043605_750557
non_position_id_archive,pope,attn_score,[3],[0.5],macro_f1,0.8484724480355474,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l3_r0p5__20260326_051429_487605
non_position_id_archive,pope,attn_score,[3],[0.6],macro_f1,0.8353979660878817,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l3_r0p6__20260326_052016_855068
non_position_id_archive,pope,attn_score,[3],[0.7],macro_f1,0.8226852624906847,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/attn_score/pope/pope_attn_score_l3_r0p7__20260326_054702_866347
non_position_id_archive,pope,baseline,[2],[0.0],macro_f1,0.8588912151820742,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/baseline/pope/pope_baseline_l2_r0__20260326_004644_313980
non_position_id_archive,pope,entropy,[1],[0.2],macro_f1,0.8539220939653106,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l1_r0p2__20260326_004704_235658
non_position_id_archive,pope,entropy,[1],[0.3],macro_f1,0.8516246051944157,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l1_r0p3__20260326_004718_937719
non_position_id_archive,pope,entropy,[1],[0.4],macro_f1,0.8345836688436958,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l1_r0p4__20260326_004751_098302
non_position_id_archive,pope,entropy,[1],[0.5],macro_f1,0.8200299806665443,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l1_r0p5__20260326_013552_334539
non_position_id_archive,pope,entropy,[1],[0.6],macro_f1,0.8014477921745509,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l1_r0p6__20260326_014256_444119
non_position_id_archive,pope,entropy,[1],[0.7],macro_f1,0.756924311897819,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l1_r0p7__20260326_021923_847726
non_position_id_archive,pope,entropy,[2],[0.2],macro_f1,0.8383658355159221,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l2_r0p2__20260326_022355_144084
non_position_id_archive,pope,entropy,[2],[0.3],macro_f1,0.8125052271463922,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l2_r0p3__20260326_023631_884330
non_position_id_archive,pope,entropy,[2],[0.4],macro_f1,0.7674066418634512,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l2_r0p4__20260326_030721_334777
non_position_id_archive,pope,entropy,[2],[0.5],macro_f1,0.6929794723288834,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l2_r0p5__20260326_032416_235352
non_position_id_archive,pope,entropy,[2],[0.6],macro_f1,0.5889587960086317,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l2_r0p6__20260326_033955_093588
non_position_id_archive,pope,entropy,[2],[0.7],macro_f1,0.461171784678123,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l2_r0p7__20260326_040309_315436
non_position_id_archive,pope,entropy,[3],[0.2],macro_f1,0.8354492537673481,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l3_r0p2__20260326_041903_635178
non_position_id_archive,pope,entropy,[3],[0.3],macro_f1,0.8134717418555578,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l3_r0p3__20260326_043125_403220
non_position_id_archive,pope,entropy,[3],[0.4],macro_f1,0.7691666190666591,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l3_r0p4__20260326_050345_793690
non_position_id_archive,pope,entropy,[3],[0.5],macro_f1,0.6915274222431113,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l3_r0p5__20260326_051637_640561
non_position_id_archive,pope,entropy,[3],[0.6],macro_f1,0.5866384066381264,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l3_r0p6__20260326_053231_529302
non_position_id_archive,pope,entropy,[3],[0.7],macro_f1,0.458599146375714,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/entropy/pope/pope_entropy_l3_r0p7__20260326_055817_248852
non_position_id_archive,gqa,masking_attn_score,[1],[0.2],accuracy,61.92,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l1_r0p2__20260327_032737_454432
non_position_id_archive,gqa,masking_attn_score,[1],[0.3],accuracy,61.97,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l1_r0p3__20260327_032751_098219
non_position_id_archive,gqa,masking_attn_score,[1],[0.4],accuracy,61.9,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l1_r0p4__20260327_033238_469414
non_position_id_archive,gqa,masking_attn_score,[1],[0.5],accuracy,61.93,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l1_r0p5__20260327_035453_711341
non_position_id_archive,gqa,masking_attn_score,[1],[0.6],accuracy,61.98,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l1_r0p6__20260327_035522_773840
non_position_id_archive,gqa,masking_attn_score,[1],[0.7],accuracy,62.0,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l1_r0p7__20260327_041853_989848
non_position_id_archive,gqa,masking_attn_score,[2],[0.2],accuracy,61.92,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l2_r0p2__20260327_041922_921141
non_position_id_archive,gqa,masking_attn_score,[2],[0.3],accuracy,61.9,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l2_r0p3__20260327_042223_649821
non_position_id_archive,gqa,masking_attn_score,[2],[0.4],accuracy,61.98,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l2_r0p4__20260327_044338_204117
non_position_id_archive,gqa,masking_attn_score,[2],[0.5],accuracy,61.94,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l2_r0p5__20260327_044739_642377
non_position_id_archive,gqa,masking_attn_score,[2],[0.6],accuracy,61.93,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l2_r0p6__20260327_044939_613026
non_position_id_archive,gqa,masking_attn_score,[2],[0.7],accuracy,61.92,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l2_r0p7__20260327_051039_117099
non_position_id_archive,gqa,masking_attn_score,[3],[0.2],accuracy,61.93,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l3_r0p2__20260327_051223_955563
non_position_id_archive,gqa,masking_attn_score,[3],[0.3],accuracy,62.0,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l3_r0p3__20260327_053036_154695
non_position_id_archive,gqa,masking_attn_score,[3],[0.4],accuracy,62.01,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l3_r0p4__20260327_053407_361258
non_position_id_archive,gqa,masking_attn_score,[3],[0.5],accuracy,62.03,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l3_r0p5__20260327_054242_280999
non_position_id_archive,gqa,masking_attn_score,[3],[0.6],accuracy,62.01,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l3_r0p6__20260327_055853_052757
non_position_id_archive,gqa,masking_attn_score,[3],[0.7],accuracy,61.96,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/gqa/gqa_masking_attn_score_l3_r0p7__20260327_060410_343768
non_position_id_archive,mme,masking_attn_score,[1],[0.2],overall_total_score,1862.4754901960785,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l1_r0p2__20260327_060958_286716
non_position_id_archive,mme,masking_attn_score,[1],[0.3],overall_total_score,1860.887254901961,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l1_r0p3__20260327_062019_609087
non_position_id_archive,mme,masking_attn_score,[1],[0.4],overall_total_score,1867.799019607843,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l1_r0p4__20260327_062320_495681
non_position_id_archive,mme,masking_attn_score,[1],[0.5],overall_total_score,1855.4250700280113,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l1_r0p5__20260327_062550_937364
non_position_id_archive,mme,masking_attn_score,[1],[0.6],overall_total_score,1854.4340736294516,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l1_r0p6__20260327_062751_030329
non_position_id_archive,mme,masking_attn_score,[1],[0.7],overall_total_score,1846.0475190076031,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l1_r0p7__20260327_062935_914463
non_position_id_archive,mme,masking_attn_score,[2],[0.2],overall_total_score,1874.093137254902,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l2_r0p2__20260327_063105_480928
non_position_id_archive,mme,masking_attn_score,[2],[0.3],overall_total_score,1865.843137254902,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l2_r0p3__20260327_063250_400665
non_position_id_archive,mme,masking_attn_score,[2],[0.4],overall_total_score,1869.4859943977592,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l2_r0p4__20260327_063450_433150
non_position_id_archive,mme,masking_attn_score,[2],[0.5],overall_total_score,1869.4859943977592,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l2_r0p5__20260327_063620_089544
non_position_id_archive,mme,masking_attn_score,[2],[0.6],overall_total_score,1870.0742296918768,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l2_r0p6__20260327_063820_225747
non_position_id_archive,mme,masking_attn_score,[2],[0.7],overall_total_score,1877.4418767507002,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l2_r0p7__20260327_063949_899867
non_position_id_archive,mme,masking_attn_score,[3],[0.2],overall_total_score,1866.3227290916368,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l3_r0p2__20260327_064150_051746
non_position_id_archive,mme,masking_attn_score,[3],[0.3],overall_total_score,1867.0727290916368,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l3_r0p3__20260327_064319_824357
non_position_id_archive,mme,masking_attn_score,[3],[0.4],overall_total_score,1859.278611444578,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l3_r0p4__20260327_064434_238565
non_position_id_archive,mme,masking_attn_score,[3],[0.5],overall_total_score,1874.278611444578,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l3_r0p5__20260327_064735_030650
non_position_id_archive,mme,masking_attn_score,[3],[0.6],overall_total_score,1868.1714685874351,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l3_r0p6__20260327_064834_318539
non_position_id_archive,mme,masking_attn_score,[3],[0.7],overall_total_score,1871.5538215286115,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/mme/mme_masking_attn_score_l3_r0p7__20260327_065019_210515
non_position_id_archive,pope,masking_attn_score,[1],[0.2],macro_f1,0.8588912151820742,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l1_r0p2__20260326_004701_558549
non_position_id_archive,pope,masking_attn_score,[1],[0.3],macro_f1,0.8590007757832877,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l1_r0p3__20260326_004716_869247
non_position_id_archive,pope,masking_attn_score,[1],[0.4],macro_f1,0.858687329585519,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l1_r0p4__20260326_004748_410964
non_position_id_archive,pope,masking_attn_score,[1],[0.5],macro_f1,0.8588961949031728,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l1_r0p5__20260326_013535_323532
non_position_id_archive,pope,masking_attn_score,[1],[0.6],macro_f1,0.8595117373083266,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l1_r0p6__20260326_014037_562748
non_position_id_archive,pope,masking_attn_score,[1],[0.7],macro_f1,0.8594124924194384,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l1_r0p7__20260326_021517_535040
non_position_id_archive,pope,masking_attn_score,[2],[0.2],macro_f1,0.8588912151820742,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l2_r0p2__20260326_022322_734549
non_position_id_archive,pope,masking_attn_score,[2],[0.3],macro_f1,0.8588912151820742,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l2_r0p3__20260326_023428_330449
non_position_id_archive,pope,masking_attn_score,[2],[0.4],macro_f1,0.8588912151820742,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l2_r0p4__20260326_025913_805700
non_position_id_archive,pope,masking_attn_score,[2],[0.5],macro_f1,0.8588912151820742,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l2_r0p5__20260326_032358_768274
non_position_id_archive,pope,masking_attn_score,[2],[0.6],macro_f1,0.8588912151820742,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l2_r0p6__20260326_033736_336804
non_position_id_archive,pope,masking_attn_score,[2],[0.7],macro_f1,0.8584782945803476,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l2_r0p7__20260326_035028_606812
non_position_id_archive,pope,masking_attn_score,[3],[0.2],macro_f1,0.8588912151820742,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l3_r0p2__20260326_041830_699610
non_position_id_archive,pope,masking_attn_score,[3],[0.3],macro_f1,0.8587870689695657,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l3_r0p3__20260326_043053_380970
non_position_id_archive,pope,masking_attn_score,[3],[0.4],macro_f1,0.8586799908341902,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l3_r0p4__20260326_050157_247650
non_position_id_archive,pope,masking_attn_score,[3],[0.5],macro_f1,0.8586799908341902,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l3_r0p5__20260326_051504_685024
non_position_id_archive,pope,masking_attn_score,[3],[0.6],macro_f1,0.8578464390589637,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l3_r0p6__20260326_052640_513333
non_position_id_archive,pope,masking_attn_score,[3],[0.7],macro_f1,0.8581527274697823,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/masking_attn_score/pope/pope_masking_attn_score_l3_r0p7__20260326_055729_495174
non_position_id_archive,pope,pre_attn_score,[1],[0.2],macro_f1,0.8577463502498438,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l1_r0p2__20260326_004659_382665
non_position_id_archive,pope,pre_attn_score,[1],[0.3],macro_f1,0.8552030079222176,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l1_r0p3__20260326_004714_073292
non_position_id_archive,pope,pre_attn_score,[1],[0.4],macro_f1,0.847945011556421,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l1_r0p4__20260326_004746_220015
non_position_id_archive,pope,pre_attn_score,[1],[0.5],macro_f1,0.8417852805067417,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l1_r0p5__20260326_013517_477429
non_position_id_archive,pope,pre_attn_score,[1],[0.6],macro_f1,0.8183069590307754,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l1_r0p6__20260326_013919_213981
non_position_id_archive,pope,pre_attn_score,[1],[0.7],macro_f1,0.7808416408042174,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l1_r0p7__20260326_015212_773869
non_position_id_archive,pope,pre_attn_score,[2],[0.2],macro_f1,0.8582737767654706,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l2_r0p2__20260326_022305_107520
non_position_id_archive,pope,pre_attn_score,[2],[0.3],macro_f1,0.8561212159786371,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l2_r0p3__20260326_022937_938449
non_position_id_archive,pope,pre_attn_score,[2],[0.4],macro_f1,0.8519446823238335,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l2_r0p4__20260326_025655_009575
non_position_id_archive,pope,pre_attn_score,[2],[0.5],macro_f1,0.846995342288465,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l2_r0p5__20260326_032256_897763
non_position_id_archive,pope,pre_attn_score,[2],[0.6],macro_f1,0.83396084022744,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l2_r0p6__20260326_033230_829197
non_position_id_archive,pope,pre_attn_score,[2],[0.7],macro_f1,0.8107580775077016,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l2_r0p7__20260326_034956_034926
non_position_id_archive,pope,pre_attn_score,[3],[0.2],macro_f1,0.8566100747691574,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l3_r0p2__20260326_041813_308958
non_position_id_archive,pope,pre_attn_score,[3],[0.3],macro_f1,0.8567152857314966,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l3_r0p3__20260326_043004_928232
non_position_id_archive,pope,pre_attn_score,[3],[0.4],macro_f1,0.8551593483973384,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l3_r0p4__20260326_044141_387103
non_position_id_archive,pope,pre_attn_score,[3],[0.5],macro_f1,0.8487890618070346,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l3_r0p5__20260326_051431_622283
non_position_id_archive,pope,pre_attn_score,[3],[0.6],macro_f1,0.836269649683489,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l3_r0p6__20260326_052537_631826
non_position_id_archive,pope,pre_attn_score,[3],[0.7],macro_f1,0.8221738655930538,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/pre_attn_score/pope/pope_pre_attn_score_l3_r0p7__20260326_055107_843325
non_position_id_archive,pope,random,[1],[0.2],macro_f1,0.8569355081260847,/home/liuyu/LLaVA-prune_exp/entropy_exp/outputs/runs_archive/prune_exp_sync_non_position_id_formal_complete_20260327/random/pope/pope_random_l1_r0p2__20260326_004706_869930
